DATA,Cód. Contabil Débito,Cód. Contabil Crédito,Valor,Cód. Histórico,Complemento Histórico,Inicia Lote,Código Matriz/Filial,Centro de Custo Débito,Centro de Custo Crédito
02/12/2022,,,12.21,1,Nota Fiscal de Compra e Outras Entradas/BELA INDUSTRIA COMERCIO IMP E EXP DE PROD E EQUIP FARMAC HOS,1,22137,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/CEMIG DISTRIBUICAO S.A,1,22092,,
02/12/2022,,,6.62,1,Nota Fiscal de Compra e Outras Entradas/CEMIG DISTRIBUICAO S.A,1,22092,,
02/12/2022,,,0.0,1,Devolução de Produtos Caixas/Antonio Carlos da Silva,1,22122,,
02/12/2022,,,0.46,1,Devolução de Produtos Caixas/LEONARDO FERREIRA,1,22122,,
02/12/2022,,,0.0,1,Vendas PDV,1,22122,,
02/12/2022,,,1.88,1,Nota Fiscal de Compra e Outras Entradas/DISTRIBUIDORA GAMA LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DISTRIBUIDORA GAMA LTDA,1,22122,,
02/12/2022,,,16.65,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,4.84,1,Devolução de Produtos Caixas/TIAGO HOLLERBACH LAUBE,1,22137,,
02/12/2022,,,56.24,1,Nota Fiscal de Compra e Outras Entradas/BELA INDUSTRIA COMERCIO IMP E EXP DE PROD E EQUIP FARMAC HOS,1,22137,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22137,,
02/12/2022,,,1.44,1,Nota Fiscal de Compra e Outras Entradas/CEMIG DISTRIBUICAO S.A,1,22092,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,0.0,1,Devolução de Produtos Caixas/Antonio Carlos da Silva,1,22122,,
02/12/2022,,,0.1,1,Devolução de Produtos Caixas/LEONARDO FERREIRA,1,22122,,
02/12/2022,,,0.0,1,Vendas PDV,1,22122,,
02/12/2022,,,0.41,1,Nota Fiscal de Compra e Outras Entradas/DISTRIBUIDORA GAMA LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DISTRIBUIDORA GAMA LTDA,1,22122,,
02/12/2022,,,3.62,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22137,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/BELA INDUSTRIA COMERCIO IMP E EXP DE PROD E EQUIP FARMAC HOS,1,22137,,
02/12/2022,,,0.0,1,Devolução de Produtos Caixas/TIAGO HOLLERBACH LAUBE,1,22137,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,0.0,1,Devolução de Produtos Caixas/Antonio Carlos da Silva,1,22122,,
02/12/2022,,,0.0,1,Devolução de Produtos Caixas/LEONARDO FERREIRA,1,22122,,
02/12/2022,,,0.0,1,Vendas PDV,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DISTRIBUIDORA GAMA LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DISTRIBUIDORA GAMA LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,485.01,1,Nota Fiscal de Compra e Outras Entradas/DISTRIBUIDORA GAMA LTDA,1,22122,,
02/12/2022,,,1.05,1,Devolução de Produtos Caixas/TIAGO HOLLERBACH LAUBE,1,22137,,
02/12/2022,,,0.0,1,Devolução de Produtos Caixas/TIAGO HOLLERBACH LAUBE,1,22137,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22137,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/CEMIG DISTRIBUICAO S.A,1,22092,,
02/12/2022,,,0.0,1,Devolução de Produtos Caixas/Antonio Carlos da Silva,1,22122,,
02/12/2022,,,0.0,1,Devolução de Produtos Caixas/LEONARDO FERREIRA,1,22122,,
02/12/2022,,,0.0,1,Vendas PDV,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DISTRIBUIDORA GAMA LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DISTRIBUIDORA GAMA LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/BELA INDUSTRIA COMERCIO IMP E EXP DE PROD E EQUIP FARMAC HOS,1,22137,,
02/12/2022,,,559.1,1,Nota Fiscal de Compra e Outras Entradas/DISTRIBUIDORA GAMA LTDA,1,22122,,
02/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
02/12/2022,,,0.0,1,Vendas PDV,1,22122,,
02/12/2022,,,12.99,1,Devolução de Produtos Caixas/Antonio Carlos da Silva,1,22122,,
02/12/2022,,,440.34,1,Nota Fiscal de Compra e Outras Entradas/DISTRIBUIDORA GAMA LTDA,1,22122,,
02/12/2022,,,5.99,1,Devolução de Produtos Caixas/LEONARDO FERREIRA,1,22122,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22137,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22137,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,0.0,1,Devolução de Produtos Caixas/JOSE MAGALHAES,1,22122,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22122,,
03/12/2022,,,182.21,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22137,,
03/12/2022,,,333.72,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22137,,
03/12/2022,,,75.3,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22137,,
03/12/2022,,,1859.01,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22137,,
03/12/2022,,,32.39,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22137,,
03/12/2022,,,37.35,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22137,,
03/12/2022,,,967.39,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22137,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
03/12/2022,,,10.45,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22122,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22137,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22137,,
03/12/2022,,,30.48,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,0.0,1,Devolução de Produtos Caixas/JOSE MAGALHAES,1,22122,,
03/12/2022,,,6.57,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22122,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22122,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
03/12/2022,,,18.85,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22137,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22137,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22122,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22122,,
03/12/2022,,,6.62,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22122,,
03/12/2022,,,2.2,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22122,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22122,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22122,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22122,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22122,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,1.1,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,51.12,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,18.5,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,6.72,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22137,,
03/12/2022,,,2.2,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22137,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22137,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22137,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22137,,
03/12/2022,,,32.78,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22137,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22137,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22137,,
03/12/2022,,,4.09,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22137,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,0.0,1,Devolução de Produtos Caixas/JOSE MAGALHAES,1,22122,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22122,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,0.0,1,Devolução de Produtos Caixas/JOSE MAGALHAES,1,22122,,
03/12/2022,,,1.43,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22122,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22122,,
03/12/2022,,,216.92,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,124.14,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
03/12/2022,,,1981.21,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
03/12/2022,,,104.56,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22122,,
03/12/2022,,,2428.44,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22122,,
03/12/2022,,,166.34,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22122,,
03/12/2022,,,53.55,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22122,,
03/12/2022,,,356.74,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22122,,
03/12/2022,,,58.09,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22122,,
03/12/2022,,,0.0,1,Devolução de Produtos Caixas/JOSE MAGALHAES,1,22122,,
03/12/2022,,,32.39,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22122,,
03/12/2022,,,102.83,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
03/12/2022,,,21.02,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,256.03,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,309.21,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,284.08,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,2158.77,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,16.19,1,Nota Fiscal de Compra e Outras Entradas/DROGACENTER DISTRIBUIDORA LTDA,1,22112,,
03/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
03/12/2022,,,7.75,1,Devolução de Produtos Caixas/JOSE MAGALHAES,1,22122,,
04/12/2022,,,5.99,1,Nota Fiscal de Compra e Outras Entradas/FARMIX DISTR. DE MEDICAMENTOS S/A,1,22137,,
04/12/2022,,,12.48,1,Nota Fiscal de Compra e Outras Entradas/FARMIX DISTR. DE MEDICAMENTOS S/A,1,22137,,
04/12/2022,,,0.0,1,Devolução de Produtos Caixas/João Batista da Silva,1,22122,,
04/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22137,,
04/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22137,,
04/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/FARMIX DISTR. DE MEDICAMENTOS S/A,1,22137,,
04/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22137,,
04/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22137,,
04/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/FARMIX DISTR. DE MEDICAMENTOS S/A,1,22137,,
04/12/2022,,,103.14,1,Devolução de Produtos Caixas/João Batista da Silva,1,22122,,
04/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/FARMIX DISTR. DE MEDICAMENTOS S/A,1,22137,,
04/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/FARMIX DISTR. DE MEDICAMENTOS S/A,1,22137,,
04/12/2022,,,14.25,1,Nota Fiscal de Compra e Outras Entradas/FARMIX DISTR. DE MEDICAMENTOS S/A,1,22137,,
04/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22137,,
04/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22137,,
04/12/2022,,,0.0,1,Devolução de Produtos Caixas/João Batista da Silva,1,22122,,
04/12/2022,,,1.3,1,Nota Fiscal de Compra e Outras Entradas/FARMIX DISTR. DE MEDICAMENTOS S/A,1,22137,,
04/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/FARMIX DISTR. DE MEDICAMENTOS S/A,1,22137,,
04/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/FARMIX DISTR. DE MEDICAMENTOS S/A,1,22137,,
04/12/2022,,,2.71,1,Nota Fiscal de Compra e Outras Entradas/FARMIX DISTR. DE MEDICAMENTOS S/A,1,22137,,
04/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22137,,
04/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22137,,
04/12/2022,,,0.0,1,Devolução de Produtos Caixas/João Batista da Silva,1,22122,,
04/12/2022,,,79.22,1,Nota Fiscal de Compra e Outras Entradas/FARMIX DISTR. DE MEDICAMENTOS S/A,1,22137,,
04/12/2022,,,450.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22137,,
04/12/2022,,,714.1,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22137,,
04/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/FARMIX DISTR. DE MEDICAMENTOS S/A,1,22137,,
04/12/2022,,,1304.34,1,Nota Fiscal de Compra e Outras Entradas/FARMIX DISTR. DE MEDICAMENTOS S/A,1,22137,,
04/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/FARMIX DISTR. DE MEDICAMENTOS S/A,1,22137,,
04/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22137,,
04/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22137,,
04/12/2022,,,0.0,1,Devolução de Produtos Caixas/João Batista da Silva,1,22122,,
04/12/2022,,,0.0,1,Devolução de Produtos Caixas/João Batista da Silva,1,22122,,
04/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/FARMIX DISTR. DE MEDICAMENTOS S/A,1,22137,,
05/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/N1 MINAS DISTRIBUIDORA LTDA,1,22122,,
05/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/FARMIX DISTR. DE MEDICAMENTOS S/A,1,22122,,
05/12/2022,,,1217.28,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
05/12/2022,,,197.99,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
05/12/2022,,,4.1,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
05/12/2022,,,0.0,1,Vendas PDV,1,22122,,
05/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/N1 MINAS DISTRIBUIDORA LTDA,1,22122,,
05/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/FARMIX DISTR. DE MEDICAMENTOS S/A,1,22122,,
05/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
05/12/2022,,,2.53,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
05/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/N1 MINAS DISTRIBUIDORA LTDA,1,22122,,
05/12/2022,,,0.0,1,Vendas PDV,1,22122,,
05/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
05/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
05/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
05/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
05/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
05/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
05/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
05/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
05/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
05/12/2022,,,0.0,1,Vendas PDV,1,22122,,
05/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/FARMIX DISTR. DE MEDICAMENTOS S/A,1,22122,,
05/12/2022,,,248.79,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
05/12/2022,,,0.0,1,Vendas PDV,1,22122,,
05/12/2022,,,542.89,1,Nota Fiscal de Compra e Outras Entradas/N1 MINAS DISTRIBUIDORA LTDA,1,22122,,
05/12/2022,,,472.18,1,Nota Fiscal de Compra e Outras Entradas/N1 MINAS DISTRIBUIDORA LTDA,1,22122,,
05/12/2022,,,52.7,1,Nota Fiscal de Compra e Outras Entradas/N1 MINAS DISTRIBUIDORA LTDA,1,22122,,
05/12/2022,,,0.0,1,Nota Fiscal de Compra e Outras Entradas/DIST CENTRO OESTE DE MEDICAMENTOS LTDA,1,22122,,
